comp1,comp2,x1,T,y1
n-butyl-formate,pyridine,0.44,383.3813508,0.499823779
n-butyl-formate,pyridine,0.46,383.2266694,0.519255059
n-butyl-formate,pyridine,0.48,383.0740397,0.53858694
n-butyl-formate,pyridine,0.5,382.9232188,0.557823377
n-butyl-formate,pyridine,0.52,382.7739829,0.57696682
n-butyl-formate,pyridine,0.54,382.6261259,0.596018375
n-butyl-formate,pyridine,0.56,382.4794578,0.614977943
n-butyl-formate,pyridine,0.58,382.3338036,0.633844351
n-butyl-formate,pyridine,0.6,382.1890022,0.652615466
n-butyl-formate,pyridine,0.62,382.0449052,0.671288307
n-butyl-formate,pyridine,0.64,381.9013766,0.689859144
n-butyl-formate,pyridine,0.66,381.7582916,0.70832359
n-butyl-formate,pyridine,0.68,381.6155365,0.72667669
n-butyl-formate,pyridine,0.7,381.4730075,0.744912998
n-butyl-formate,pyridine,0.72,381.3306109,0.763026655
n-butyl-formate,pyridine,0.74,381.1882622,0.781011456
n-butyl-formate,pyridine,0.76,381.0458858,0.798860921
n-butyl-formate,pyridine,0.78,380.9034147,0.816568352
n-butyl-formate,pyridine,0.8,380.7607902,0.834126892
n-butyl-formate,pyridine,0.82,380.6179614,0.85152958
n-butyl-formate,pyridine,0.84,380.4748852,0.868769403
n-butyl-formate,pyridine,0.86,380.3315257,0.88583934
n-butyl-formate,pyridine,0.88,380.1878539,0.902732408
n-butyl-formate,pyridine,0.9,380.0438477,0.919441703
n-butyl-formate,pyridine,0.92,379.8994916,0.935960438
n-butyl-formate,pyridine,0.94,379.7547761,0.952281977
n-butyl-formate,pyridine,0.96,379.6096978,0.96839987
n-butyl-formate,pyridine,0.98,379.4642589,0.984307877
n-butyl-formate,pyridine,1,379.318467,1
benzene,pyridine,0,388.3174635,0
benzene,pyridine,0.02,386.815714,0.06197494
benzene,pyridine,0.04,385.3894085,0.118716192
benzene,pyridine,0.06,384.0330497,0.170819308
benzene,pyridine,0.08,382.7415965,0.218800184
benzene,pyridine,0.1,381.5104248,0.263107064
benzene,pyridine,0.12,380.3352902,0.304130574
benzene,pyridine,0.14,379.2122946,0.342212127
benzene,pyridine,0.16,378.137855,0.377650992
benzene,pyridine,0.18,377.1086752,0.410710238
benzene,pyridine,0.2,376.1217199,0.44162176
benzene,pyridine,0.22,375.1741915,0.470590523
benzene,pyridine,0.24,374.2635083,0.497798176
benzene,pyridine,0.26,373.387286,0.523406121
benzene,pyridine,0.28,372.5433196,0.547558127
benzene,pyridine,0.3,371.7295678,0.57038258
benzene,pyridine,0.32,370.9441392,0.591994393
benzene,pyridine,0.34,370.1852788,0.612496671
benzene,pyridine,0.36,369.4513567,0.631982126
benzene,pyridine,0.38,368.7408573,0.650534313
benzene,pyridine,0.4,368.05237,0.668228697
benzene,pyridine,0.42,367.3845805,0.68513358
benzene,pyridine,0.44,366.7362628,0.701310905
benzene,pyridine,0.46,366.1062722,0.716816965
benzene,pyridine,0.48,365.4935389,0.731703014
benzene,pyridine,0.5,364.8970619,0.746015811
benzene,pyridine,0.52,364.315904,0.759798093
benzene,pyridine,0.54,363.7491865,0.77308899
benzene,pyridine,0.56,363.1960852,0.7859244
benzene,pyridine,0.58,362.655826,0.798337309
benzene,pyridine,0.6,362.1276816,0.810358082
benzene,pyridine,0.62,361.6109676,0.822014721
benzene,pyridine,0.64,361.1050399,0.833333089
benzene,pyridine,0.66,360.6092916,0.844337118
benzene,pyridine,0.68,360.1231505,0.855048986
benzene,pyridine,0.7,359.6460767,0.865489282
benzene,pyridine,0.72,359.1775603,0.87567715
benzene,pyridine,0.74,358.7171196,0.885630421
benzene,pyridine,0.76,358.2642992,0.895365728
benzene,pyridine,0.78,357.818668,0.904898615
benzene,pyridine,0.8,357.3798182,0.914243628
benzene,pyridine,0.82,356.9473631,0.923414405
benzene,pyridine,0.84,356.5209366,0.932423753
benzene,pyridine,0.86,356.1001912,0.941283718
benzene,pyridine,0.88,355.6847974,0.950005647
benzene,pyridine,0.9,355.2744423,0.958600253
benzene,pyridine,0.92,354.8688287,0.967077662
benzene,pyridine,0.94,354.4676743,0.975447464
benzene,pyridine,0.96,354.0707109,0.983718758
benzene,pyridine,0.98,353.6776833,0.991900192
benzene,pyridine,1,353.2883488,1
m-xylene,pyridine,0,388.3174635,0
m-xylene,pyridine,0.02,388.5373346,0.013610768
m-xylene,pyridine,0.04,388.7614936,0.027112147
m-xylene,pyridine,0.06,388.9900131,0.040516358
m-xylene,pyridine,0.08,389.2229779,0.053835689
m-xylene,pyridine,0.1,389.4604855,0.067082532
m-xylene,pyridine,0.12,389.7026472,0.080269433
m-xylene,pyridine,0.14,389.9495881,0.093409127
m-xylene,pyridine,0.16,390.2014485,0.10651459
m-xylene,pyridine,0.18,390.4583848,0.119599085
m-xylene,pyridine,0.2,390.7205698,0.132676216
m-xylene,pyridine,0.22,390.9881946,0.145759983
m-xylene,pyridine,0.24,391.2614691,0.158864844
m-xylene,pyridine,0.26,391.5406236,0.172005776
m-xylene,pyridine,0.28,391.8259102,0.185198352
m-xylene,pyridine,0.3,392.1176041,0.198458812
m-xylene,pyridine,0.32,392.4160054,0.211804154
m-xylene,pyridine,0.34,392.721441,0.22525222
m-xylene,pyridine,0.36,393.0342663,0.238821804
m-xylene,pyridine,0.38,393.354868,0.25253276
m-xylene,pyridine,0.4,393.683666,0.266406133
m-xylene,pyridine,0.42,394.021116,0.280464294
m-xylene,pyridine,0.44,394.3677133,0.2947311
m-xylene,pyridine,0.46,394.723995,0.309232064
m-xylene,pyridine,0.48,395.0905444,0.323994555
m-xylene,pyridine,0.5,395.4679947,0.339048016
m-xylene,pyridine,0.52,395.8570335,0.354424215
m-xylene,pyridine,0.54,396.258408,0.370157526
m-xylene,pyridine,0.56,396.6729301,0.38628525
m-xylene,pyridine,0.58,397.101483,0.40284798
m-xylene,pyridine,0.6,397.5450278,0.41989002
m-xylene,pyridine,0.62,398.0046115,0.437459858
m-xylene,pyridine,0.64,398.4813757,0.455610722
m-xylene,pyridine,0.66,398.9765661,0.474401212
m-xylene,pyridine,0.68,399.4915437,0.493896029
m-xylene,pyridine,0.7,400.0277975,0.514166834
m-xylene,pyridine,0.72,400.5869583,0.535293237
m-xylene,pyridine,0.74,401.1708148,0.557363956
m-xylene,pyridine,0.76,401.781332,0.580478183
m-xylene,pyridine,0.78,402.4206722,0.604747187
m-xylene,pyridine,0.8,403.0912184,0.630296211
m-xylene,pyridine,0.82,403.7956022,0.657266736
m-xylene,pyridine,0.84,404.5367348,0.685819166
m-xylene,pyridine,0.86,405.3178441,0.716136063
m-xylene,pyridine,0.88,406.1425162,0.748426032
m-xylene,pyridine,0.9,407.0147446,0.782928434
m-xylene,pyridine,0.92,407.9389873,0.819919113
m-xylene,pyridine,0.94,408.9202333,0.859717411
m-xylene,pyridine,0.96,409.9640806,0.902694794
m-xylene,pyridine,0.98,411.0768282,0.949285531
m-xylene,pyridine,1,412.265584,1
ethylbenzene,pyridine,0,388.3174635,0
ethylbenzene,pyridine,0.02,388.497721,0.014723855
ethylbenzene,pyridine,0.04,388.6833512,0.029236166
ethylbenzene,pyridine,0.06,388.8743356,0.043561084
ethylbenzene,pyridine,0.08,389.0706784,0.057721909
ethylbenzene,pyridine,0.1,389.2724054,0.071741206
ethylbenzene,pyridine,0.12,389.4795639,0.085640917
ethylbenzene,pyridine,0.14,389.6922219,0.099442467
ethylbenzene,pyridine,0.16,389.9104684,0.113166862
ethylbenzene,pyridine,0.18,390.1344126,0.126834793
ethylbenzene,pyridine,0.2,390.3641841,0.140466722
ethylbenzene,pyridine,0.22,390.5999332,0.154082981
ethylbenzene,pyridine,0.24,390.8418305,0.167703861
ethylbenzene,pyridine,0.26,391.0900674,0.181349705
ethylbenzene,pyridine,0.28,391.3448566,0.195040997
ethylbenzene,pyridine,0.3,391.6064321,0.208798457
ethylbenzene,pyridine,0.32,391.8750501,0.222643136
ethylbenzene,pyridine,0.34,392.1509893,0.236596515
ethylbenzene,pyridine,0.36,392.4345521,0.250680608
ethylbenzene,pyridine,0.38,392.726065,0.264918068
ethylbenzene,pyridine,0.4,393.0258798,0.279332305
ethylbenzene,pyridine,0.42,393.3343748,0.293947601
ethylbenzene,pyridine,0.44,393.6519561,0.308789245
ethylbenzene,pyridine,0.46,393.9790589,0.323883672
ethylbenzene,pyridine,0.48,394.3161492,0.339258613
ethylbenzene,pyridine,0.5,394.6637253,0.354943263
ethylbenzene,pyridine,0.52,395.0223204,0.370968457
ethylbenzene,pyridine,0.54,395.3925044,0.387366875
ethylbenzene,pyridine,0.56,395.7748864,0.404173256
ethylbenzene,pyridine,0.58,396.1701173,0.421424644
ethylbenzene,pyridine,0.6,396.5788935,0.439160655
ethylbenzene,pyridine,0.62,397.0019592,0.457423781
ethylbenzene,pyridine,0.64,397.4401112,0.476259725
ethylbenzene,pyridine,0.66,397.8942024,0.495717781
ethylbenzene,pyridine,0.68,398.3651467,0.51585126
ethylbenzene,pyridine,0.7,398.853924,0.536717969
ethylbenzene,pyridine,0.72,399.3615859,0.55838076
ethylbenzene,pyridine,0.74,399.8892626,0.580908148
ethylbenzene,pyridine,0.76,400.4381693,0.60437502
ethylbenzene,pyridine,0.78,401.0096146,0.62886344
ethylbenzene,pyridine,0.8,401.6050098,0.65446358
ethylbenzene,pyridine,0.82,402.2258782,0.681274786
ethylbenzene,pyridine,0.84,402.8738671,0.709406808
ethylbenzene,pyridine,0.86,403.5507605,0.738981229
ethylbenzene,pyridine,0.88,404.2584934,0.770133121
ethylbenzene,pyridine,0.9,404.999168,0.803012978
ethylbenzene,pyridine,0.92,405.7750729,0.83778898
ethylbenzene,pyridine,0.94,406.5887037,0.87464965
ethylbenzene,pyridine,0.96,407.4427871,0.913806986
ethylbenzene,pyridine,0.98,408.340309,0.955500175
ethylbenzene,pyridine,1,409.2845457,1
n-hexane,pyridine,0,388.3174635,0
n-hexane,pyridine,0.02,380.0561724,0.233458568
n-hexane,pyridine,0.04,373.7869393,0.381183731
n-hexane,pyridine,0.06,368.9549343,0.479814115
n-hexane,pyridine,0.08,365.1712435,0.548763682
n-hexane,pyridine,0.1,362.1643457,0.59885956
n-hexane,pyridine,0.12,359.7427265,0.636450223
n-hexane,pyridine,0.14,357.7691023,0.665433492
n-hexane,pyridine,0.16,356.1432842,0.688303026
n-hexane,pyridine,0.18,354.7908484,0.706713168
n-hexane,pyridine,0.2,353.6555837,0.721797122
n-hexane,pyridine,0.22,352.694384,0.734353354
n-hexane,pyridine,0.24,351.8737365,0.744958761
n-hexane,pyridine,0.26,351.1672653,0.754039613
n-hexane,pyridine,0.28,350.5539839,0.761917324
n-hexane,pyridine,0.3,350.0170318,0.768838766
n-hexane,pyridine,0.32,349.5427478,0.774996821
n-hexane,pyridine,0.34,349.1199801,0.780544612
n-hexane,pyridine,0.36,348.7395668,0.785605561
n-hexane,pyridine,0.38,348.3939391,0.79028061
n-hexane,pyridine,0.4,348.0768162,0.794653512
n-hexane,pyridine,0.42,347.7829667,0.798794749
n-hexane,pyridine,0.44,347.5080222,0.802764497
n-hexane,pyridine,0.46,347.2483287,0.806614885
n-hexane,pyridine,0.48,347.0008286,0.810391749
n-hexane,pyridine,0.5,346.7629658,0.814136025
n-hexane,pyridine,0.52,346.532609,0.817884847
n-hexane,pyridine,0.54,346.3079892,0.821672453
n-hexane,pyridine,0.56,346.0876496,0.825530932
n-hexane,pyridine,0.58,345.870404,0.829490855
n-hexane,pyridine,0.6,345.6553031,0.833581825
n-hexane,pyridine,0.62,345.4416073,0.837832966
n-hexane,pyridine,0.64,345.2287646,0.842273366
n-hexane,pyridine,0.66,345.0163926,0.846932502
n-hexane,pyridine,0.68,344.8042651,0.851840643
n-hexane,pyridine,0.7,344.5923009,0.857029268
n-hexane,pyridine,0.72,344.3805568,0.862531482
n-hexane,pyridine,0.74,344.1692221,0.868382464
n-hexane,pyridine,0.76,343.9586169,0.874619956
n-hexane,pyridine,0.78,343.7491916,0.881284793
n-hexane,pyridine,0.8,343.5415299,0.88842151
n-hexane,pyridine,0.82,343.3363538,0.896079025
n-hexane,pyridine,0.84,343.1345316,0.90431144
n-hexane,pyridine,0.86,342.9370887,0.913178962
n-hexane,pyridine,0.88,342.7452217,0.922749011
n-hexane,pyridine,0.9,342.5603168,0.933097517
n-hexane,pyridine,0.92,342.3839721,0.944310497
n-hexane,pyridine,0.94,342.218026,0.956485962
n-hexane,pyridine,0.96,342.0645914,0.969736236
n-hexane,pyridine,0.98,341.9260985,0.984190829
n-hexane,pyridine,1,341.8053477,1
n-decane,pyridine,0,388.3174635,0
n-decane,pyridine,0.02,388.6721228,0.009250662
n-decane,pyridine,0.04,389.031152,0.017594117
n-decane,pyridine,0.06,389.3934783,0.025194555
n-decane,pyridine,0.08,389.7586083,0.032185492
n-decane,pyridine,0.1,390.1264913,0.038676539
n-decane,pyridine,0.12,390.4974184,0.044758634
n-decane,pyridine,0.14,390.8719483,0.050508096
n-decane,pyridine,0.16,391.2508536,0.05598978
n-decane,pyridine,0.18,391.6350823,0.061259542
n-decane,pyridine,0.2,392.0257306,0.066366192
n-decane,pyridine,0.22,392.424024,0.071353049
n-decane,pyridine,0.24,392.831306,0.076259203
n-decane,pyridine,0.26,393.2490314,0.08112055
n-decane,pyridine,0.28,393.6787637,0.08597066
n-decane,pyridine,0.3,394.1221766,0.090841528
n-decane,pyridine,0.32,394.5810588,0.095764231
n-decane,pyridine,0.34,395.0573212,0.10076953
n-decane,pyridine,0.36,395.5530077,0.105888447
n-decane,pyridine,0.38,396.0703091,0.111152823
n-decane,pyridine,0.4,396.6115804,0.116595896
n-decane,pyridine,0.42,397.1793616,0.122252914
n-decane,pyridine,0.44,397.7764038,0.128161809
n-decane,pyridine,0.46,398.4056995,0.134363951
n-decane,pyridine,0.48,399.0705197,0.14090503
n-decane,pyridine,0.5,399.7744577,0.147836091
n-decane,pyridine,0.52,400.5214815,0.155214773
n-decane,pyridine,0.54,401.3159959,0.16310682
n-decane,pyridine,0.56,402.162917,0.17158793
n-decane,pyridine,0.58,403.0677592,0.18074605
n-decane,pyridine,0.6,404.0367393,0.190684248
n-decane,pyridine,0.62,405.0768966,0.201524315
n-decane,pyridine,0.64,406.196232,0.213411317
n-decane,pyridine,0.66,407.4038646,0.226519365
n-decane,pyridine,0.68,408.7102006,0.241058907
n-decane,pyridine,0.7,410.1271009,0.257285912
n-decane,pyridine,0.72,411.6680211,0.275513281
n-decane,pyridine,0.74,413.3480662,0.296124637
n-decane,pyridine,0.76,415.1838567,0.31959014
n-decane,pyridine,0.78,417.1930179,0.346482681
n-decane,pyridine,0.8,419.3929755,0.377490082
n-decane,pyridine,0.82,421.798564,0.413413687
n-decane,pyridine,0.84,424.4177987,0.45513499
n-decane,pyridine,0.86,427.2452561,0.503521099
n-decane,pyridine,0.88,430.2533702,0.559235731
n-decane,pyridine,0.9,433.3841937,0.622448224
n-decane,pyridine,0.92,436.5473176,0.692514611
n-decane,pyridine,0.94,439.6302644,0.767813987
n-decane,pyridine,0.96,442.5213218,0.845927074
n-decane,pyridine,0.98,445.1343642,0.924138701
n-decane,pyridine,1,447.4225127,1
aniline,pyridine,0,388.3174635,0
aniline,pyridine,0.02,388.9593431,0.001661856
aniline,pyridine,0.04,389.6200248,0.003441264
aniline,pyridine,0.06,390.3001703,0.005347765
aniline,pyridine,0.08,391.0004645,0.007391773
aniline,pyridine,0.1,391.7216152,0.009584652
aniline,pyridine,0.12,392.4643539,0.011938818
aniline,pyridine,0.14,393.2294355,0.01446784
aniline,pyridine,0.16,394.0176389,0.017186556
aniline,pyridine,0.18,394.8297664,0.0201112
aniline,pyridine,0.2,395.6666438,0.023259546
aniline,pyridine,0.22,396.52912,0.026651057
aniline,pyridine,0.24,397.4180661,0.030307061
aniline,pyridine,0.26,398.3343747,0.034250932
aniline,pyridine,0.28,399.2789583,0.038508303
aniline,pyridine,0.3,400.2527482,0.043107285
aniline,pyridine,0.32,401.256692,0.048078716
aniline,pyridine,0.34,402.2917511,0.053456432
aniline,pyridine,0.36,403.3588978,0.059277557
aniline,pyridine,0.38,404.4591115,0.065582824
aniline,pyridine,0.4,405.593374,0.072416917
aniline,pyridine,0.42,406.7626644,0.079828841
aniline,pyridine,0.44,407.9679527,0.087872319
aniline,pyridine,0.46,409.2101927,0.096606213
aniline,pyridine,0.48,410.4903132,0.106094968
aniline,pyridine,0.5,411.8092088,0.116409072
aniline,pyridine,0.52,413.1677282,0.12762554
aniline,pyridine,0.54,414.5666618,0.139828396
aniline,pyridine,0.56,416.0067275,0.153109155
aniline,pyridine,0.58,417.4885547,0.167567294
aniline,pyridine,0.6,419.0126663,0.183310691
aniline,pyridine,0.62,420.5794592,0.200456002
aniline,pyridine,0.64,422.1891827,0.219128981
aniline,pyridine,0.66,423.8419153,0.239464667
aniline,pyridine,0.68,425.5375397,0.261607448
aniline,pyridine,0.7,427.2757162,0.285710919
aniline,pyridine,0.72,429.0558553,0.31193752
aniline,pyridine,0.74,430.8770889,0.340457862
aniline,pyridine,0.76,432.7382418,0.371449723
aniline,pyridine,0.78,434.6378032,0.405096614
aniline,pyridine,0.8,436.5738994,0.441585873
aniline,pyridine,0.82,438.5442684,0.481106224
aniline,pyridine,0.84,440.5462377,0.523844734
aniline,pyridine,0.86,442.5767057,0.569983145
aniline,pyridine,0.88,444.6321278,0.61969353
aniline,pyridine,0.9,446.7085095,0.673133299
aniline,pyridine,0.92,448.801405,0.730439549
aniline,pyridine,0.94,450.9059243,0.791722851
aniline,pyridine,0.96,453.0167485,0.857060548
aniline,pyridine,0.98,455.1281527,0.926489722
aniline,pyridine,1,457.2340384,1
chloroform,pyridine,0,388.3174635,0
chloroform,pyridine,0.02,387.7917414,0.035248558
chloroform,pyridine,0.04,387.1958082,0.072281527
chloroform,pyridine,0.06,386.5275562,0.110870187
chloroform,pyridine,0.08,385.7858446,0.150749074
chloroform,pyridine,0.1,384.9705885,0.191622289
chloroform,pyridine,0.12,384.082808,0.233171782
chloroform,pyridine,0.14,383.1246276,0.27506714
chloroform,pyridine,0.16,382.0992259,0.316976196
chloroform,pyridine,0.18,381.0107376,0.358575654
chloroform,pyridine,0.2,379.8641127,0.399560963
chloroform,pyridine,0.22,378.6649472,0.439654718
chloroform,pyridine,0.24,377.4192954,0.478613116
chloroform,pyridine,0.26,376.1334792,0.516230176
chloroform,pyridine,0.28,374.8139063,0.552339724
chloroform,pyridine,0.3,373.4669075,0.586815314
chloroform,pyridine,0.32,372.0985999,0.619568436
chloroform,pyridine,0.34,370.7147797,0.65054542
chloroform,pyridine,0.36,369.3208449,0.67972348
chloroform,pyridine,0.38,367.9217464,0.707106305
chloroform,pyridine,0.4,366.5219641,0.732719533
chloroform,pyridine,0.42,365.1255039,0.756606377
chloroform,pyridine,0.44,363.7359105,0.778823583
chloroform,pyridine,0.46,362.3562928,0.799437826
chloroform,pyridine,0.48,360.9893574,0.818522604
chloroform,pyridine,0.5,359.6374467,0.836155631
chloroform,pyridine,0.52,358.3025797,0.852416708
chloroform,pyridine,0.54,356.9864937,0.867386032
chloroform,pyridine,0.56,355.6906843,0.881142884
chloroform,pyridine,0.58,354.4164439,0.89376465
chloroform,pyridine,0.6,353.1648982,0.905326112
chloroform,pyridine,0.62,351.9370393,0.915898966
chloroform,pyridine,0.64,350.7337565,0.925551519
chloroform,pyridine,0.66,349.5558639,0.934348525
chloroform,pyridine,0.68,348.4041256,0.942351133
chloroform,pyridine,0.7,347.2792785,0.949616912
chloroform,pyridine,0.72,346.1820528,0.956199939
chloroform,pyridine,0.74,345.1131899,0.96215093
chloroform,pyridine,0.76,344.0734599,0.967517388
chloroform,pyridine,0.78,343.0636755,0.972343788
chloroform,pyridine,0.8,342.0847062,0.976671747
chloroform,pyridine,0.82,341.1374899,0.980540212
chloroform,pyridine,0.84,340.2230436,0.98398564
chloroform,pyridine,0.86,339.342473,0.987042172
chloroform,pyridine,0.88,338.4969801,0.989741791
chloroform,pyridine,0.9,337.68787,0.992114482
chloroform,pyridine,0.92,336.9165555,0.994188369
chloroform,pyridine,0.94,336.1845608,0.995989841
chloroform,pyridine,0.96,335.4935218,0.997543673
chloroform,pyridine,0.98,334.8451854,0.998873117
chloroform,pyridine,1,334.2414052,1
carbon-tetrachloride,pyridine,0,388.3174635,0
carbon-tetrachloride,pyridine,0.02,386.2796099,0.076605014
carbon-tetrachloride,pyridine,0.04,384.3658027,0.144974117
carbon-tetrachloride,pyridine,0.06,382.5669755,0.206216174
carbon-tetrachloride,pyridine,0.08,380.8745775,0.261274412
carbon-tetrachloride,pyridine,0.1,379.2806316,0.310951438
carbon-tetrachloride,pyridine,0.12,377.7777535,0.355931067
carbon-tetrachloride,pyridine,0.14,376.359144,0.396797023
carbon-tetrachloride,pyridine,0.16,375.0185651,0.434048813
carbon-tetrachloride,pyridine,0.18,373.7503064,0.468115078
carbon-tetrachloride,pyridine,0.2,372.5491469,0.499364783
carbon-tetrachloride,pyridine,0.22,371.4103149,0.528116564
carbon-tetrachloride,pyridine,0.24,370.3294481,0.554646529
carbon-tetrachloride,pyridine,0.26,369.3025559,0.57919477
carbon-tetrachloride,pyridine,0.28,368.3259827,0.601970802
carbon-tetrachloride,pyridine,0.3,367.3963753,0.623158113
carbon-tetrachloride,pyridine,0.32,366.5106525,0.642917979
carbon-tetrachloride,pyridine,0.34,365.665977,0.661392671
carbon-tetrachloride,pyridine,0.36,364.8597307,0.678708149
carbon-tetrachloride,pyridine,0.38,364.0894919,0.694976353
carbon-tetrachloride,pyridine,0.4,363.3530155,0.710297133
carbon-tetrachloride,pyridine,0.42,362.6482145,0.724759896
carbon-tetrachloride,pyridine,0.44,361.973144,0.738445014
carbon-tetrachloride,pyridine,0.46,361.3259865,0.751425025
carbon-tetrachloride,pyridine,0.48,360.7050396,0.763765676
carbon-tetrachloride,pyridine,0.5,360.1087037,0.775526817
carbon-tetrachloride,pyridine,0.52,359.5354723,0.78676318
carbon-tetrachloride,pyridine,0.54,358.9839232,0.797525064
carbon-tetrachloride,pyridine,0.56,358.4527097,0.807858935
carbon-tetrachloride,pyridine,0.58,357.9405545,0.817807954
carbon-tetrachloride,pyridine,0.6,357.4462426,0.827412458
carbon-tetrachloride,pyridine,0.62,356.9686166,0.836710386
carbon-tetrachloride,pyridine,0.64,356.5065718,0.845737671
carbon-tetrachloride,pyridine,0.66,356.0590522,0.854528603
carbon-tetrachloride,pyridine,0.68,355.6250474,0.863116171
carbon-tetrachloride,pyridine,0.7,355.2035899,0.871532388
carbon-tetrachloride,pyridine,0.72,354.7937532,0.879808606
carbon-tetrachloride,pyridine,0.74,354.3946503,0.887975831
carbon-tetrachloride,pyridine,0.76,354.0054333,0.896065043
carbon-tetrachloride,pyridine,0.78,353.6252937,0.904107524
carbon-tetrachloride,pyridine,0.8,353.2534628,0.912135208
carbon-tetrachloride,pyridine,0.82,352.8892139,0.920181054
carbon-tetrachloride,pyridine,0.84,352.5318647,0.928279463
carbon-tetrachloride,pyridine,0.86,352.1807819,0.936466736
carbon-tetrachloride,pyridine,0.88,351.8353857,0.944781599
carbon-tetrachloride,pyridine,0.9,351.4951577,0.953265805
carbon-tetrachloride,pyridine,0.92,351.1596488,0.961964833
carbon-tetrachloride,pyridine,0.94,350.8284914,0.970928715
carbon-tetrachloride,pyridine,0.96,350.5014133,0.980213011
carbon-tetrachloride,pyridine,0.98,350.1782556,0.989879981
carbon-tetrachloride,pyridine,1,349.8589951,1
tribromomethane,pyridine,0,388.3174635,0
tribromomethane,pyridine,0.02,388.8710324,0.004397102
tribromomethane,pyridine,0.04,389.4444198,0.009200446
tribromomethane,pyridine,0.06,390.0368853,0.014433159
tribromomethane,pyridine,0.08,390.6476703,0.020118896
tribromomethane,pyridine,0.1,391.2759979,0.026281775
tribromomethane,pyridine,0.12,391.9210721,0.032946294
tribromomethane,pyridine,0.14,392.5820769,0.040137248
tribromomethane,pyridine,0.16,393.2581761,0.04787962
tribromomethane,pyridine,0.18,393.9485129,0.056198469
tribromomethane,pyridine,0.2,394.6522095,0.065118804
tribromomethane,pyridine,0.22,395.3683672,0.074665442
tribromomethane,pyridine,0.24,396.0960659,0.084862854
tribromomethane,pyridine,0.26,396.8343651,0.095735
tribromomethane,pyridine,0.28,397.5823035,0.107305147
tribromomethane,pyridine,0.3,398.3388999,0.119595682
tribromomethane,pyridine,0.32,399.1031539,0.132627903
tribromomethane,pyridine,0.34,399.8740471,0.146421815
tribromomethane,pyridine,0.36,400.6505438,0.160995899
tribromomethane,pyridine,0.38,401.431593,0.176366894
tribromomethane,pyridine,0.4,402.2161297,0.192549557
tribromomethane,pyridine,0.42,403.0030771,0.209556429
tribromomethane,pyridine,0.44,403.7913486,0.227397604
tribromomethane,pyridine,0.46,404.5798502,0.246080494
tribromomethane,pyridine,0.48,405.3674835,0.265609605
tribromomethane,pyridine,0.5,406.153148,0.285986321
tribromomethane,pyridine,0.52,406.9357449,0.307208702
tribromomethane,pyridine,0.54,407.7141797,0.329271302
tribromomethane,pyridine,0.56,408.4873662,0.352165003
tribromomethane,pyridine,0.58,409.25423,0.375876876
tribromomethane,pyridine,0.6,410.0137119,0.400390074
tribromomethane,pyridine,0.62,410.7647724,0.425683745
tribromomethane,pyridine,0.64,411.5063947,0.451732995
tribromomethane,pyridine,0.66,412.2375897,0.478508875
tribromomethane,pyridine,0.68,412.9573989,0.505978417
tribromomethane,pyridine,0.7,413.6648988,0.534104699
tribromomethane,pyridine,0.72,414.3592047,0.562846969
tribromomethane,pyridine,0.74,415.039474,0.592160789
tribromomethane,pyridine,0.76,415.7049098,0.621998244
tribromomethane,pyridine,0.78,416.3547642,0.652308171
tribromomethane,pyridine,0.8,416.9883412,0.683036438
tribromomethane,pyridine,0.82,417.6049996,0.714126255
tribromomethane,pyridine,0.84,418.2041551,0.74551852
tribromomethane,pyridine,0.86,418.7852825,0.777152183
tribromomethane,pyridine,0.88,419.3479176,0.80896465
tribromomethane,pyridine,0.9,419.8916583,0.840892189
tribromomethane,pyridine,0.92,420.4161656,0.87287036
tribromomethane,pyridine,0.94,420.9211641,0.904834446
tribromomethane,pyridine,0.96,421.4064423,0.936719892
tribromomethane,pyridine,0.98,421.8718524,0.968462729
tribromomethane,pyridine,1,422.3173091,1
furan,pyridine,0,388.3174635,0
furan,pyridine,0.02,382.9265086,0.164384691
furan,pyridine,0.04,377.9342855,0.297210724
furan,pyridine,0.06,373.3174566,0.404988182
furan,pyridine,0.08,369.0494072,0.49290147
furan,pyridine,0.1,365.1022416,0.565042095
furan,pyridine,0.12,361.4482489,0.624621728
furan,pyridine,0.14,358.0608783,0.674155593
furan,pyridine,0.16,354.9153164,0.715613784
furan,pyridine,0.18,351.9887732,0.750542572
furan,pyridine,0.2,349.2605665,0.780159785
furan,pyridine,0.22,346.7120792,0.80542887
furan,pyridine,0.24,344.3266418,0.827115973
furan,pyridine,0.26,342.0893766,0.845833772
furan,pyridine,0.28,339.9870272,0.862075099
furan,pyridine,0.3,338.0077877,0.876238761
furan,pyridine,0.32,336.1411402,0.888649421
furan,pyridine,0.34,334.3777042,0.899572948
furan,pyridine,0.36,332.7091013,0.909228338
furan,pyridine,0.38,331.1278339,0.917796999
furan,pyridine,0.4,329.6271776,0.925430031
furan,pyridine,0.42,328.2010875,0.932253954
furan,pyridine,0.44,326.844115,0.938375254
furan,pyridine,0.46,325.551336,0.943883991
furan,pyridine,0.48,324.3182875,0.948856696
furan,pyridine,0.5,323.1409126,0.9533587
furan,pyridine,0.52,322.0155123,0.957446011
furan,pyridine,0.54,320.9387031,0.961166853
furan,pyridine,0.56,319.9073803,0.96456291
furan,pyridine,0.58,318.9186849,0.967670356
furan,pyridine,0.6,317.9699755,0.970520702
furan,pyridine,0.62,317.0588026,0.973141496
